Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
9.578E-4,60.022539984,0.850703987,0.026457668,0.380952381,0
9.65892E-4,60.311591251,0.853083713,0.026158147,0.380952381,0
9.73887E-4,60.506075872,0.855397462,0.025958466,0.380952381,0
9.76837E-4,60.798987068,0.856242202,0.025658946,0.380952381,0
9.81407E-4,61.093032113,0.857540719,0.025359425,0.428571429,0
9.87769E-4,61.29010977,0.859329028,0.025159744,0.428571429,0
9.91166E-4,61.587180105,0.860274674,0.024860224,0.476190476,0
9.93898E-4,61.785761858,0.861030533,0.024660543,0.476190476,0
1.00249E-3,62.085983458,0.863382007,0.024361022,0.523809524,0
1.00575E-3,62.286997103,0.864263052,0.024161342,0.523809524,0
1.00992E-3,62.589475598,0.865381882,0.023861821,0.523809524,0
1.01722E-3,62.792295371,0.867319678,0.023662141,0.523809524,0
1.02596E-3,63.098921033,0.869601181,0.02336262,0.523809524,0
1.02794E-3,63.304426199,0.870113326,0.023162939,0.523809524,0
1.02915E-3,63.510179108,0.870424262,0.022963259,0.523809524,0
1.03745E-3,63.820225552,0.872542251,0.022663738,0.571428571,0
1.04046E-3,64.028069213,0.87330249,0.022464058,0.571428571,0
1.04415E-3,64.34098513,0.87422655,0.022164537,0.571428571,0
1.0523E-3,64.550938415,0.876246281,0.021964856,0.571428571,0
1.05435E-3,64.761763019,0.876750011,0.021765176,0.571428571,0
1.06098E-3,65.079813544,0.87836247,0.021465655,0.571428571,0
1.06315E-3,65.292399839,0.878884454,0.021265974,0.571428571,0
1.06417E-3,65.505144805,0.879128361,0.021066294,0.571428571,0
1.07031E-3,65.825908456,0.880594267,0.020766773,0.571428571,0
1.07887E-3,66.041406826,0.882605336,0.020567093,0.571428571,0
1.08334E-3,66.258008116,0.88364272,0.020367412,0.571428571,0
1.08665E-3,66.583676452,0.884406171,0.020067891,0.571428571,0
1.09016E-3,66.801617943,0.885209264,0.019868211,0.571428571,0
1.09681E-3,67.020375162,0.886714439,0.01966853,0.571428571,0
1.10462E-3,67.351286681,0.888457428,0.01936901,0.571428571,0
1.10776E-3,67.572766151,0.889151598,0.019169329,0.571428571,0
1.10904E-3,67.794557443,0.889433277,0.018969649,0.571428571,0
1.11721E-3,68.017864873,0.891211386,0.018769968,0.571428571,0
1.13127E-3,68.354905548,0.894207109,0.018470447,0.571428571,0
1.13309E-3,68.581497277,0.894587497,0.018270767,0.571428571,0
1.13595E-3,68.808541371,0.895185398,0.018071086,0.571428571,0
1.14535E-3,69.037016898,0.897122964,0.017871406,0.571428571,0
1.15631E-3,69.267418196,0.899338164,0.017671725,0.571428571,0
1.16543E-3,69.616104074,0.901144747,0.017372204,0.571428571,0
1.16879E-3,69.849715631,0.901801776,0.017172524,0.571428571,0
1.17033E-3,70.083717056,0.902101271,0.016972843,0.571428571,0
1.1762E-3,70.318842985,0.903235525,0.016773163,0.571428571,0
1.18206E-3,70.555094896,0.904355217,0.016573482,0.619047619,0
1.18809E-3,70.792453981,0.905494286,0.016373802,0.619047619,0
1.19088E-3,71.030609011,0.90601655,0.016174121,0.619047619,0
1.19211E-3,71.268962119,0.906246058,0.015974441,0.619047619,0
1.1955E-3,71.507872025,0.906874052,0.01577476,0.619047619,0
1.2022E-3,71.868125112,0.908104268,0.01547524,0.619047619,0
1.20476E-3,72.109058574,0.908570766,0.015275559,0.619047619,0
1.21463E-3,72.351133453,0.910345395,0.015075879,0.619047619,0
1.2156E-3,72.594251597,0.910517743,0.014876198,0.619047619,0
1.22196E-3,72.838459573,0.911640019,0.014676518,0.619047619,0
1.22858E-3,73.083748179,0.912794106,0.014476837,0.619047619,0
1.23483E-3,73.330559408,0.913869903,0.014277157,0.619047619,0
1.23983E-3,73.578101005,0.914720723,0.014077476,0.666666667,0
1.24421E-3,73.826722524,0.915459625,0.013877796,0.666666667,0
1.24511E-3,74.075709621,0.915610375,0.013678115,0.666666667,0
1.25409E-3,74.32641025,0.917101713,0.013478435,0.666666667,0
1.2603E-3,74.578412085,0.918118302,0.013278754,0.666666667,0
1.27068E-3,74.832227178,0.919788844,0.013079073,0.666666667,0
1.27579E-3,75.087203123,0.920598107,0.012879393,0.666666667,0
1.29034E-3,75.34468504,0.92285912,0.012679712,0.666666667,0
1.29105E-3,75.602860241,0.922967588,0.012480032,0.666666667,0
1.30166E-3,75.862335632,0.924573341,0.012280351,0.666666667,0
1.32556E-3,76.125116797,0.928068797,0.012080671,0.666666667,0
1.32748E-3,76.257864701,0.928343076,0.011980831,0.666666667,0
1.33244E-3,76.524307185,0.929045722,0.01178115,0.666666667,0
1.34617E-3,76.792359062,0.930954037,0.01158147,0.666666667,0
1.35711E-3,77.062973008,0.932437396,0.011381789,0.666666667,0
1.3701E-3,77.335923267,0.93415826,0.011182109,0.666666667,0
1.38376E-3,77.611664939,0.935919771,0.010982428,0.666666667,0
1.39793E-3,77.751457987,0.937697587,0.010882588,0.666666667,0
1.40353E-3,78.032070479,0.938386745,0.010682907,0.666666667,0
1.43278E-3,78.318552601,0.941863526,0.010483227,0.666666667,0
1.43974E-3,78.606077564,0.942660495,0.010283546,0.666666667,0
1.43997E-3,78.750074562,0.942687096,0.010183706,0.666666667,0
1.48623E-3,79.042777147,0.947716934,0.009984026,0.666666667,0
1.48706E-3,79.340122971,0.947802783,0.009784345,0.714285714,0
1.5004E-3,79.639507914,0.949167111,0.009584665,0.714285714,0
1.51121E-3,79.790629104,0.950247206,0.009484824,0.761904762,0
1.53459E-3,80.095583734,0.952503854,0.009285144,0.761904762,0
1.56849E-3,80.252432551,0.955595631,0.009185304,0.761904762,0
1.60362E-3,80.572469522,0.958587257,0.008985623,0.761904762,0
1.60811E-3,80.893733493,0.958955012,0.008785942,0.761904762,0
1.61203E-3,81.054936036,0.959273071,0.008686102,0.761904762,0
1.63875E-3,81.382675287,0.961377823,0.008486422,0.761904762,0
1.65098E-3,81.547773486,0.962304652,0.008386581,0.761904762,0
1.75148E-3,81.888230237,0.969123674,0.008186901,0.761904762,0
1.76016E-3,82.064246632,0.969651622,0.008087061,0.761904762,0
1.80287E-3,82.423762107,0.972118888,0.00788738,0.761904762,0
1.82798E-3,82.606560388,0.973475184,0.00778754,0.761904762,0
1.83385E-3,82.789944967,0.973782185,0.0076877,0.80952381,0
1.84706E-3,83.159345589,0.974461303,0.007488019,0.80952381,0
1.86493E-3,83.345838281,0.975351306,0.007388179,0.80952381,0
1.87642E-3,83.533480458,0.975907525,0.007288339,0.80952381,0
1.90437E-3,83.912713694,0.977207961,0.007088658,0.80952381,0
1.92911E-3,84.105625176,0.978300889,0.006988818,0.80952381,0
1.9362E-3,84.299244702,0.978603823,0.006888978,0.80952381,0
1.9431E-3,84.687714496,0.978894982,0.006689297,0.80952381,0
1.95447E-3,84.883161065,0.979366125,0.006589457,0.80952381,0
1.96696E-3,85.079857087,0.97987174,0.006489617,0.80952381,0
1.96827E-3,85.276684329,0.979924116,0.006389776,0.80952381,0
1.9828E-3,85.671931108,0.980494947,0.006190096,0.80952381,0
2.02274E-3,85.874204993,0.981982026,0.006090256,0.80952381,0
2.02335E-3,86.076539707,0.982003776,0.005990415,0.80952381,0
2.0358E-3,86.280119609,0.982443271,0.005890575,0.80952381,0
2.03803E-3,86.687602649,0.982520732,0.005690895,0.80952381,0
2.04779E-3,86.892381232,0.982856209,0.005591054,0.80952381,0
2.07502E-3,87.099883099,0.983758624,0.005491214,0.80952381,0
2.09221E-3,87.309103772,0.984303572,0.005391374,0.80952381,0
2.09295E-3,87.51839882,0.984326736,0.005291534,0.80952381,0
2.11046E-3,87.939517567,0.98486222,0.005091853,0.80952381,0
2.12079E-3,88.151596429,0.98516958,0.004992013,0.80952381,0
2.14745E-3,88.366341166,0.985934199,0.004892173,0.80952381,0
2.16481E-3,88.582822485,0.986410948,0.004792332,0.80952381,0
2.17869E-3,88.800691908,0.98678038,0.004692492,0.80952381,0
2.1794E-3,89.018631441,0.986798771,0.004592652,0.80952381,0
2.21269E-3,89.459450358,0.987643274,0.004392971,0.80952381,0
2.22688E-3,89.682137906,0.987986482,0.004293131,0.80952381,0
2.2313E-3,89.905268376,0.988091674,0.004193291,0.80952381,0
2.24027E-3,90.129295157,0.988301735,0.00409345,0.80952381,0
2.25322E-3,90.354616686,0.98859865,0.00399361,0.80952381,0
2.25617E-3,90.580233752,0.98866536,0.00389377,0.80952381,0
2.25751E-3,90.805984362,0.988695376,0.00379393,0.80952381,0
2.26753E-3,91.032737181,0.988918115,0.003694089,0.80952381,0
2.27523E-3,91.260259904,0.989086239,0.003594249,0.80952381,0
2.30016E-3,91.720129486,0.989613311,0.003394569,0.80952381,0
2.3104E-3,91.951169755,0.989822499,0.003294728,0.80952381,0
2.3163E-3,92.182799306,0.989940891,0.003194888,0.80952381,0
2.31683E-3,92.414482634,0.989951627,0.003095048,0.80952381,0
2.32174E-3,92.646657109,0.990049145,0.002995208,0.80952381,0
2.34348E-3,92.881005167,0.990469479,0.002895367,0.80952381,0
2.35763E-3,93.11676788,0.990733462,0.002795527,0.80952381,0
2.37336E-3,93.354104084,0.991018506,0.002695687,0.80952381,0
2.37523E-3,93.591627576,0.991051844,0.002595847,0.80952381,0
2.41582E-3,93.833209884,0.991744704,0.002496006,0.80952381,0
2.41731E-3,94.074940876,0.99176904,0.002396166,0.80952381,0
2.41984E-3,94.31692509,0.991810322,0.002296326,0.80952381,0
2.4335E-3,94.560275551,0.992029509,0.002196486,0.80952381,0
