Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
5.30795E-5,10.751655703,0.17722947,0.333433313,0,0
5.43943E-5,11.004270895,0.181195544,0.328734253,0,0
5.58383E-5,11.252008384,0.185529332,0.324235153,0,0
5.74236E-5,11.500975774,0.190260937,0.319836033,0,0
5.95429E-5,11.752508796,0.196543317,0.315536893,0,0
6.15303E-5,12.001084442,0.202390588,0.311437712,0,0
6.29232E-5,12.255906317,0.206463226,0.307338532,0,0
6.49906E-5,12.505047333,0.212469746,0.303439312,0,0
6.71562E-5,12.75588744,0.218712975,0.299640072,0,0
6.88335E-5,13.001042897,0.223514271,0.296040792,0,0
7.03974E-5,13.251910261,0.227964374,0.292441512,0,0
7.23455E-5,13.501403223,0.233472038,0.288942212,0,0
7.40147E-5,13.750462345,0.238160236,0.285542891,0,0
7.55697E-5,14.005122401,0.242501629,0.282143571,0,0
7.76872E-5,14.257455222,0.248373641,0.278844231,0,0
7.91359E-5,14.500855544,0.252364893,0.275744851,0,0
8.15175E-5,14.757902418,0.2588803,0.272545491,0,0
8.35574E-5,15.005453278,0.264415699,0.269546091,0,0
8.51329E-5,15.250044637,0.26866259,0.266646671,0,0
8.71045E-5,15.500113709,0.27394281,0.263747251,0,0
8.89532E-5,15.755662857,0.278859318,0.26084783,0,0
9.04974E-5,16.006863474,0.282940178,0.25804839,0,0
9.21066E-5,16.253196471,0.287168535,0.25534893,0,0
9.4291E-5,16.50530463,0.2928684,0.25264947,0,0
9.66053E-5,16.75318198,0.298857311,0.25004999,0,0
9.8811E-5,17.007165456,0.304518031,0.24745051,0,0
1.01226E-4,17.257780465,0.310662936,0.24495101,0,0
1.03087E-4,17.502731427,0.315362587,0.24255149,0,0
1.04994E-4,17.752667879,0.320144227,0.24015197,0,0
1.07203E-4,18.00717079,0.325641927,0.23775245,0,0
1.08795E-4,18.255703238,0.32957469,0.235452909,0,0
1.10287E-4,18.507687257,0.333241786,0.233153369,0,0
1.11748E-4,18.751659822,0.336812894,0.230953809,0,0
1.13586E-4,19.010652455,0.341275836,0.228654269,0,0
1.15485E-4,19.251025579,0.345858647,0.226554689,0,0
1.16969E-4,19.506605654,0.349414851,0.224355129,0,0
1.20298E-4,19.755983966,0.357327086,0.222255549,0,0
1.22485E-4,20.011168795,0.362470899,0.220155969,0,0
1.24261E-4,20.258104109,0.366619068,0.218156369,0,0
1.26104E-4,20.508391064,0.3708952,0.216156769,0,0
1.27848E-4,20.762523637,0.374915586,0.214157169,0,0
1.29954E-4,21.007510982,0.379733882,0.212257548,0,0
1.32178E-4,21.256541217,0.38478277,0.210357928,0,0
1.34635E-4,21.510088176,0.390313852,0.208458308,0,0
1.36728E-4,21.753942831,0.394986515,0.206658668,0,0
1.39335E-4,22.002743157,0.400755603,0.204859028,0,0
1.41293E-4,22.255435951,0.405051692,0.203059388,0,0
1.43414E-4,22.5115499,0.409671968,0.201259748,0,0
1.45522E-4,22.757132472,0.414227732,0.199560088,0,0
1.47552E-4,23.006416419,0.41858085,0.197860428,0,0
1.50229E-4,23.259472289,0.424273176,0.196160768,0,0
1.52076E-4,23.50145607,0.428167698,0.194561088,0,0
1.54068E-4,23.761749735,0.432339668,0.192861428,0,0
1.568E-4,24.01025736,0.43800961,0.191261748,0,0
1.59612E-4,24.263639446,0.443788392,0.189662068,0,0
1.62079E-4,24.504737306,0.448807711,0.188162368,0,0
1.64391E-4,24.766109928,0.45347124,0.186562687,0,0
1.6599E-4,25.013903475,0.456675002,0.185062987,0,0
1.68894E-4,25.264836486,0.462441494,0.183563287,0,0
1.7084E-4,25.502842377,0.466273041,0.182163567,0,0
1.72951E-4,25.760982233,0.470398147,0.180663867,0,0
1.75394E-4,26.004370874,0.47513186,0.179264147,0,0
1.77758E-4,26.251729063,0.479672721,0.177864427,0,0
1.80076E-4,26.502232474,0.484085251,0.176464707,0,0
1.81633E-4,26.755260928,0.487029725,0.175064987,0,0
1.83022E-4,27.010803386,0.489640975,0.173665267,0,0
1.85711E-4,27.250636395,0.494661025,0.172365527,0,0
1.88355E-4,27.512693738,0.499546798,0.170965807,0,0
1.89987E-4,27.758673273,0.502539898,0.169666067,0,0
1.92494E-4,28.007277615,0.507101613,0.168366327,0,0
1.95215E-4,28.259297632,0.512006924,0.167066587,0,0
1.97036E-4,28.513968272,0.515262266,0.165766847,0,0
1.98712E-4,28.751568795,0.518238233,0.164567087,0,0
2.02188E-4,29.012258841,0.524353739,0.163267347,0,0
2.04143E-4,29.256075577,0.527759926,0.162067586,0,0
2.06918E-4,29.502792289,0.53255122,0.160867826,0,0
2.08595E-4,29.752198441,0.535423842,0.159668066,0,0
2.11398E-4,30.004028467,0.540184612,0.158468306,0,0
2.14194E-4,30.259776174,0.544885743,0.157268546,0,0
2.16495E-4,30.51850324,0.548718564,0.156068786,0,0
2.18283E-4,30.757591862,0.551673331,0.154969006,0,0
2.21037E-4,31.021151711,0.556188445,0.153769246,0,0
2.22375E-4,31.265115743,0.558365719,0.152669466,0,0
2.23867E-4,31.51063021,0.560781059,0.151569686,0,0
2.25282E-4,31.757685937,0.563058119,0.150469906,0,0
2.26708E-4,32.006421595,0.565342974,0.149370126,0,0
2.28123E-4,32.256562446,0.567596997,0.148270346,0,0
2.30069E-4,32.508663289,0.570678107,0.147170566,0,0
2.32274E-4,32.763093699,0.574143369,0.146070786,0,0
2.33973E-4,33.019467032,0.576794025,0.144971006,0,0
2.36041E-4,33.254476856,0.579998761,0.143971206,0,0
2.3794E-4,33.515516705,0.582919776,0.142871426,0,0
2.39363E-4,33.754215134,0.585096019,0.141871626,0,0
2.40751E-4,34.018347164,0.587206452,0.140771846,0,0
2.4277E-4,34.260318396,0.590258224,0.139772046,0,0
2.43837E-4,34.503692335,0.591861462,0.138772246,0,0
2.46056E-4,34.773148262,0.595176913,0.137672466,0,0
2.47195E-4,35.019703122,0.596868437,0.136672665,0,0
2.48231E-4,35.26750984,0.598399484,0.135672865,0,0
2.49371E-4,35.516208865,0.60007963,0.134673065,0,0
2.50525E-4,35.766228907,0.601772014,0.133673265,0,0
2.51635E-4,36.01735612,0.603392241,0.132673465,0,0
2.52847E-4,36.269631005,0.605156163,0.131673665,0,0
2.54049E-4,36.523072778,0.606895302,0.130673865,0,0
2.55505E-4,36.752571717,0.608993636,0.129774045,0,0
2.56528E-4,37.008544907,0.610461643,0.128774245,0,0
2.57497E-4,37.265574905,0.611845923,0.127774445,0,0
2.59378E-4,37.52398535,0.614520154,0.126774645,0,0
2.60506E-4,37.757966819,0.616114291,0.125874825,0,0
2.62125E-4,38.019665689,0.618391646,0.124875025,0,0
2.6307E-4,38.256063533,0.619715382,0.123975205,0,0
2.64052E-4,38.519612193,0.621084946,0.122975405,0,0
2.64623E-4,38.757543687,0.621878951,0.122075585,0,0
2.65299E-4,39.0224447,0.622817941,0.121075785,0,0
2.66033E-4,39.261531985,0.623834645,0.120175965,0,0
2.6694E-4,39.50143438,0.625085389,0.119276145,0,0
2.68428E-4,39.769311689,0.62712982,0.118276345,0,0
2.69241E-4,40.011183459,0.628243109,0.117376525,0,0
2.70535E-4,40.254081921,0.630007303,0.116476705,0,0
2.72997E-4,40.525968556,0.633339388,0.115476905,0,0
2.74376E-4,40.772308054,0.635192612,0.114577085,0,0
2.75643E-4,41.019806038,0.636888183,0.113677265,0,0
2.77721E-4,41.268827153,0.639650469,0.112777445,0,0
2.79815E-4,41.519888573,0.642412715,0.111877624,0.333333333,0
2.81005E-4,41.772333029,0.643972913,0.110977804,0.333333333,0
2.81426E-4,42.025387682,0.64452372,0.110077984,0.333333333,0
2.8296E-4,42.251172173,0.646522235,0.109278144,0.666666667,0
2.83881E-4,42.506279461,0.647717327,0.108378324,0.666666667,0
2.85737E-4,42.763004498,0.650111902,0.107478504,0.666666667,0
2.87471E-4,43.021093774,0.65233475,0.106578684,0.666666667,0
2.89763E-4,43.252025191,0.655250113,0.105778844,1,0
2.91254E-4,43.513709533,0.657133963,0.104879024,1,0
2.93288E-4,43.777041126,0.659687877,0.103979204,1,0
2.9457E-4,44.012373632,0.661288001,0.103179364,1,0
2.96851E-4,44.278522183,0.664115359,0.102279544,1,0
2.98757E-4,44.51694141,0.66646012,0.101479704,1,0
3.00419E-4,44.756813357,0.668491147,0.100679864,1,0
3.01877E-4,45.027809481,0.670262261,0.099780044,1,0
3.0282E-4,45.269830106,0.67140333,0.098980204,1,0
3.05029E-4,45.513149025,0.674060662,0.098180364,1,0
3.06758E-4,45.757792251,0.676124691,0.097380524,1,0
3.08812E-4,46.004211572,0.678560823,0.096580684,1,0
3.09823E-4,46.251729317,0.679752696,0.095780844,1,0
3.11042E-4,46.500209824,0.681184515,0.094981004,1,0
3.1228E-4,46.780830685,0.682631967,0.094081184,1,0
3.14467E-4,47.000357496,0.685172382,0.093381324,1,0
3.1729E-4,47.252743419,0.688421421,0.092581484,1,0
3.19151E-4,47.507560962,0.690545252,0.091781644,1,0
