Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Background points,Conductivity_EPSG4326_50m_y2002 contribution,Precipitation_proj_2050_rcp45 contribution,Temperature_proj_2050_rcp45 contribution,Conductivity_EPSG4326_50m_y2002 permutation importance,Precipitation_proj_2050_rcp45 permutation importance,Temperature_proj_2050_rcp45 permutation importance,Training gain without Conductivity_EPSG4326_50m_y2002,Training gain without Precipitation_proj_2050_rcp45,Training gain without Temperature_proj_2050_rcp45,Training gain with only Conductivity_EPSG4326_50m_y2002,Training gain with only Precipitation_proj_2050_rcp45,Training gain with only Temperature_proj_2050_rcp45,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Cloglog threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Cloglog threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Cloglog threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Minimum training presence cumulative threshold,Minimum training presence Cloglog threshold,Minimum training presence area,Minimum training presence training omission,10 percentile training presence cumulative threshold,10 percentile training presence Cloglog threshold,10 percentile training presence area,10 percentile training presence training omission,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Cloglog threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Cloglog threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Cloglog threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Cloglog threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission
Cyprinus_carpio,3,1.0012,1.0391,80,0.8904,10002,0.0000,93.7323,6.2677,0.0000,99.9966,0.0034,1.0012,0.1108,0.8980,0.0000,0.8980,0.1108,8.2094,0.2123,1.0000,0.0259,0.8006,0.0000,5.0000,0.0820,0.4940,0.0000,10.0000,0.1630,0.3482,0.0000,41.2967,0.6401,0.1126,0.0000,41.2967,0.6401,0.1126,0.0000,41.2967,0.6401,0.1126,0.0000,41.2967,0.6401,0.1126,0.0000,8.3390,0.1367,0.3860,0.0000,9.1182,0.1493,0.3674,0.0000
