X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
10.24851,43.84461,train,0.004060344983803226,49.661567175206635,0.7416851002645695
10.24889,43.84316,train,0.004108634462085211,50.8856809866903,0.7458101643418336
