Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.74778E-4,47.264611894,0.647708783,0.180469839,0.333333333,0
1.76127E-4,47.510070737,0.65053481,0.179076249,0.333333333,0
1.78561E-4,47.758418518,0.655576086,0.17768266,0.333333333,0
1.79755E-4,48.009335851,0.658021797,0.17628907,0.351851852,0
1.81254E-4,48.261904282,0.661067753,0.174895481,0.351851852,0
1.82832E-4,48.517084609,0.6642451,0.173501891,0.351851852,0
1.83948E-4,48.755515604,0.666473983,0.172207844,0.351851852,0
1.85538E-4,49.014575336,0.669625852,0.170814254,0.351851852,0
1.87075E-4,49.257069428,0.672641819,0.169520207,0.351851852,0
1.8907E-4,49.501336112,0.676518718,0.16822616,0.37037037,0
1.90226E-4,49.766921597,0.678742573,0.16683257,0.37037037,0
1.92116E-4,50.015492222,0.682345936,0.165538523,0.37037037,0
1.94336E-4,50.26685487,0.686528428,0.164244475,0.388888889,0
1.96083E-4,50.501193388,0.689780179,0.16304997,0.388888889,0
1.97903E-4,50.757526792,0.693133127,0.161755923,0.388888889,0
1.99924E-4,51.036026145,0.696812382,0.160362333,0.388888889,0
2.01528E-4,51.256749516,0.699700442,0.15926737,0.388888889,0
2.03033E-4,51.520101493,0.702387431,0.157973323,0.388888889,0
2.04609E-4,51.764930712,0.705174008,0.156778817,0.388888889,0
2.06547E-4,52.01199796,0.708564306,0.155584312,0.388888889,0
2.08456E-4,52.261612109,0.711867107,0.154389807,0.388888889,0
2.10336E-4,52.51321127,0.715081839,0.153195302,0.388888889,0
2.12555E-4,52.767144502,0.718831592,0.152000796,0.388888889,0
2.14192E-4,53.002001558,0.721565394,0.150905833,0.388888889,0
2.15922E-4,53.26028237,0.724426129,0.149711328,0.388888889,0
2.17608E-4,53.520388716,0.727185244,0.148516823,0.388888889,0
2.19281E-4,53.760823633,0.729896703,0.147421859,0.388888889,0
2.21137E-4,54.003305751,0.732872121,0.146326896,0.388888889,0
2.22299E-4,54.29165425,0.734719409,0.145032849,0.388888889,0
2.23903E-4,54.514846532,0.737247177,0.144037428,0.388888889,0
2.26137E-4,54.761974418,0.740727753,0.142942465,0.388888889,0
2.28671E-4,55.012105495,0.744619161,0.141847501,0.388888889,0
2.30387E-4,55.264666375,0.747222264,0.140752538,0.388888889,0
2.3224E-4,55.519433188,0.750003487,0.139657575,0.388888889,0
2.33681E-4,55.752367184,0.752143357,0.138662154,0.388888889,0
2.35525E-4,56.010606685,0.754857946,0.137567191,0.425925926,0
2.37221E-4,56.270815915,0.757327218,0.136472228,0.425925926,0
2.38466E-4,56.508694952,0.759123947,0.135476807,0.425925926,0
2.40127E-4,56.771921085,0.761500015,0.134381844,0.444444444,0
2.41337E-4,57.012714872,0.763216428,0.133386422,0.444444444,0
2.43313E-4,57.255302498,0.765993228,0.132391001,0.462962963,0
2.44967E-4,57.523942023,0.768291302,0.131296038,0.462962963,0
2.4653E-4,57.76973165,0.770443605,0.130300617,0.462962963,0
2.48535E-4,58.017571101,0.773174513,0.129305196,0.462962963,0
2.49531E-4,58.266667722,0.774519549,0.128309775,0.462962963,0
2.49837E-4,58.516366058,0.774931141,0.127314354,0.462962963,0
2.502E-4,58.766374869,0.775417328,0.126318933,0.462962963,0
2.50548E-4,59.016715206,0.775884168,0.125323512,0.462962963,0
2.50924E-4,59.267432184,0.776385889,0.124328091,0.462962963,0
2.51639E-4,59.518673491,0.777338463,0.12333267,0.462962963,0
2.53658E-4,59.771003194,0.780006473,0.122337249,0.462962963,0
2.55821E-4,60.000430029,0.782828768,0.12144137,0.462962963,0
2.5801E-4,60.257460973,0.785648245,0.120445949,0.5,0
2.60129E-4,60.517001719,0.788341626,0.119450528,0.5,0
2.61534E-4,60.751822593,0.790110041,0.118554649,0.5,0
2.62338E-4,61.013886431,0.791114815,0.117559228,0.5,0
2.62622E-4,61.250104192,0.791468215,0.116663349,0.5,0
2.62847E-4,61.512878029,0.791748806,0.115667928,0.5,0
2.63082E-4,61.775867113,0.792040443,0.114672506,0.518518519,0
2.63271E-4,62.012729461,0.79227488,0.113776628,0.518518519,0
2.63521E-4,62.276142563,0.792584744,0.112781206,0.537037037,0
2.63684E-4,62.513394822,0.792786605,0.111885327,0.537037037,0
2.63815E-4,62.750765601,0.792948604,0.110989449,0.537037037,0
2.64021E-4,63.014698953,0.793202042,0.109994027,0.537037037,0
2.64094E-4,63.252363107,0.793292432,0.109098149,0.537037037,0
2.64208E-4,63.516522909,0.793433307,0.108102727,0.537037037,0
2.64403E-4,63.754391608,0.793674092,0.107206848,0.555555556,0
2.64468E-4,64.018825436,0.793754074,0.106211427,0.555555556,0
2.64703E-4,64.256993439,0.794042378,0.105315548,0.555555556,0
2.64857E-4,64.521799467,0.794232577,0.104320127,0.555555556,0
2.65025E-4,64.760250866,0.794438457,0.103424248,0.555555556,0
2.65118E-4,65.025325621,0.794552888,0.102428827,0.555555556,0
2.65333E-4,65.264043095,0.794815835,0.101532948,0.555555556,0
2.65506E-4,65.502943091,0.795028022,0.100637069,0.574074074,0
2.65686E-4,65.768538943,0.795247414,0.099641648,0.574074074,0
2.65841E-4,66.007710022,0.795437202,0.098745769,0.574074074,0
2.66007E-4,66.273640122,0.795640181,0.097750348,0.574074074,0
2.66206E-4,66.513138956,0.795882086,0.096854469,0.574074074,0
