Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.18884E-4,21.756862986,0.386316351,0.258749626,0.171428571,0
1.19331E-4,22.007084679,0.387443281,0.256655698,0.171428571,0
1.2001E-4,22.258484443,0.38914747,0.254561771,0.171428571,0
1.2076E-4,22.511453745,0.391026048,0.252467843,0.2,0
1.2173E-4,22.753906736,0.393446828,0.250473626,0.2,0
1.22343E-4,23.010201264,0.394974108,0.248379699,0.2,0
1.23114E-4,23.255626961,0.396887184,0.246385482,0.2,0
1.23706E-4,23.502632913,0.398351568,0.244391265,0.2,0
1.24526E-4,23.751086387,0.400372713,0.242397049,0.228571429,0
1.25198E-4,24.00081815,0.402027082,0.240402832,0.228571429,0
1.26019E-4,24.252026318,0.404039117,0.238408615,0.228571429,0
1.26536E-4,24.504672235,0.405303915,0.236414398,0.228571429,0
1.2734E-4,24.758560113,0.407262928,0.234420181,0.228571429,0
1.28073E-4,25.001229529,0.409045632,0.232525676,0.228571429,0
1.29048E-4,25.258440566,0.411406708,0.230531459,0.228571429,0
1.30078E-4,25.504667713,0.413891321,0.228636953,0.228571429,0
1.31446E-4,25.753187432,0.417175531,0.226742447,0.228571429,0
1.33054E-4,26.004556076,0.421013304,0.224847941,0.228571429,0
1.34231E-4,26.258592069,0.423805052,0.222953435,0.228571429,0
1.3523E-4,26.501220333,0.42616287,0.22115864,0.228571429,0
1.36618E-4,26.759583407,0.429425461,0.219264134,0.228571429,0
1.38167E-4,27.007101975,0.433044442,0.217469339,0.228571429,0
1.3973E-4,27.257322911,0.436673121,0.215674544,0.228571429,0
1.4144E-4,27.510539488,0.440615723,0.213879749,0.228571429,0
1.42666E-4,27.751968646,0.443423403,0.212184664,0.228571429,0
1.43457E-4,28.009352211,0.445230082,0.210389869,0.228571429,0
1.44071E-4,28.253846494,0.446627002,0.208694785,0.228571429,0
1.45564E-4,28.50022691,0.450010983,0.206999701,0.228571429,0
1.46661E-4,28.763320684,0.452481925,0.205204906,0.228571429,0
1.48255E-4,29.014075977,0.456056006,0.203509822,0.228571429,0
1.50211E-4,29.252706006,0.460406324,0.201914448,0.228571429,0
1.51396E-4,29.509357191,0.463026731,0.200219364,0.228571429,0
1.52228E-4,29.752245675,0.464860005,0.19862399,0.228571429,0
1.53628E-4,30.012334209,0.467926787,0.196928906,0.228571429,0
1.5474E-4,30.259162415,0.470352466,0.195333533,0.228571429,0
1.56078E-4,30.507984827,0.473253418,0.193738159,0.257142857,0
1.57463E-4,30.7590063,0.476241244,0.192142786,0.285714286,0
1.58743E-4,31.012281096,0.478987833,0.190547413,0.285714286,0
1.59885E-4,31.25127694,0.481427248,0.18905175,0.285714286,0
1.61597E-4,31.508479367,0.485059176,0.187456377,0.285714286,0
1.62832E-4,31.751862401,0.487666405,0.185960714,0.285714286,0
1.63879E-4,32.013266415,0.489863047,0.184365341,0.285714286,0
1.65036E-4,32.259886594,0.492282283,0.182869678,0.285714286,0
1.66187E-4,32.50837687,0.494676692,0.181374015,0.285714286,0
1.67764E-4,32.75907846,0.497939994,0.179878353,0.285714286,0
1.68823E-4,33.011627182,0.500117147,0.17838269,0.285714286,0
1.69949E-4,33.265650509,0.502425492,0.176887028,0.285714286,0
1.71146E-4,33.50440429,0.504865,0.175491076,0.285714286,0
1.72945E-4,33.762652126,0.508509714,0.173995413,0.285714286,0
1.7394E-4,34.005587882,0.510513788,0.172599462,0.285714286,0
1.7482E-4,34.267240736,0.51227988,0.171103799,0.285714286,0
1.7672E-4,34.513590105,0.516071964,0.169707847,0.285714286,0
1.78303E-4,34.762455998,0.519206832,0.168311896,0.285714286,0
1.79622E-4,35.01315948,0.521804621,0.166915944,0.285714286,0
1.81582E-4,35.266140337,0.525639713,0.165519992,0.285714286,0
1.82974E-4,35.503196819,0.528343958,0.164223751,0.285714286,0
1.84166E-4,35.760203911,0.530646589,0.162827799,0.285714286,0
1.85452E-4,36.000717627,0.533120004,0.161531558,0.285714286,0
1.86882E-4,36.261603862,0.535852389,0.160135607,0.285714286,0
1.88177E-4,36.505349257,0.538315388,0.158839366,0.285714286,0
1.89072E-4,36.750720288,0.540008793,0.157543125,0.285714286,0
1.90808E-4,37.016569363,0.543277582,0.156147173,0.285714286,0
1.92173E-4,37.265473268,0.545830752,0.154850932,0.285714286,0
1.93425E-4,37.516195695,0.548160708,0.153554691,0.285714286,0
1.95328E-4,37.769044198,0.551677967,0.15225845,0.285714286,0
1.96376E-4,38.004134332,0.553603181,0.15106192,0.285714286,0
1.97556E-4,38.260056289,0.555762539,0.14976568,0.285714286,0
1.99492E-4,38.518150844,0.559279468,0.148469439,0.314285714,0
2.01704E-4,38.759321932,0.563265247,0.147272909,0.314285714,0
2.0322E-4,39.002404691,0.565976986,0.146076379,0.314285714,0
2.05455E-4,39.268129336,0.569942637,0.144780138,0.314285714,0
2.07052E-4,39.51543493,0.572754416,0.143583608,0.314285714,0
2.09047E-4,39.765195376,0.576240367,0.142387077,0.314285714,0
2.10658E-4,40.017087261,0.579034874,0.141190547,0.314285714,0
2.11613E-4,40.270404218,0.580683396,0.139994017,0.314285714,0
2.13235E-4,40.504051908,0.583468144,0.138897198,0.314285714,0
2.15011E-4,40.761057652,0.586494551,0.137700668,0.314285714,0
2.16235E-4,41.019783437,0.588567893,0.136504138,0.314285714,0
2.17268E-4,41.258155654,0.590310382,0.135407319,0.314285714,0
2.19031E-4,41.5200671,0.593266164,0.134210789,0.314285714,0
2.20179E-4,41.761783601,0.595180023,0.133113969,0.314285714,0
2.22029E-4,42.005320639,0.598242795,0.13201715,0.314285714,0
2.24084E-4,42.251110475,0.601619789,0.130920331,0.314285714,0
2.24997E-4,42.52064932,0.603110644,0.129723801,0.314285714,0
2.2731E-4,42.770035157,0.606863215,0.128626982,0.314285714,0
2.28868E-4,43.020837915,0.609372072,0.127530163,0.314285714,0
2.30494E-4,43.250399077,0.611971937,0.126533054,0.314285714,0
2.32401E-4,43.505244955,0.614998796,0.125436235,0.314285714,0
2.34893E-4,43.762608874,0.618918936,0.124339416,0.314285714,0
2.36259E-4,44.021834084,0.621051209,0.123242596,0.314285714,0
2.37796E-4,44.259074979,0.623436016,0.122245488,0.314285714,0
2.40258E-4,44.522078473,0.627223648,0.121148669,0.314285714,0
2.41819E-4,44.763315065,0.629606764,0.12015156,0.314285714,0
2.4374E-4,45.005974204,0.632517599,0.119154452,0.314285714,0
2.46095E-4,45.251174405,0.636054072,0.118157344,0.314285714,0
2.48682E-4,45.523556682,0.639901409,0.117060524,0.314285714,0
2.50504E-4,45.773140571,0.642585885,0.116063416,0.314285714,0
2.51645E-4,46.024338143,0.644257014,0.115066308,0.314285714,0
2.52937E-4,46.251711067,0.646139533,0.11416891,0.314285714,0
2.54419E-4,46.505436582,0.648287024,0.113171802,0.314285714,0
