"specie","longitude","latitude"
"Accipiter nisus",10.30761,43.862
"Accipiter nisus",10.31593,43.76452
"Accipiter nisus",10.34032,43.8097
"Accipiter nisus",10.35655,43.83635
"Accipiter nisus",10.27162,43.78043
"Accipiter nisus",10.27635,43.77895
"Accipiter nisus",10.35655,43.83635
"Accipiter nisus",10.35655,43.83635
"Accipiter nisus",10.35655,43.83635
"Accipiter nisus",10.32466,43.80471
"Accipiter nisus",10.39382,43.79921
