"specie","longitude","latitude"
"Ichthyaetus melanocephalus",10.32939,43.85363
"Ichthyaetus melanocephalus",10.32939,43.85363
"Ichthyaetus melanocephalus",10.24099,43.87125
"Ichthyaetus melanocephalus",10.23415,43.87896
"Ichthyaetus melanocephalus",10.35655,43.83635
"Ichthyaetus melanocephalus",10.35655,43.83635
"Ichthyaetus melanocephalus",10.34032,43.8097
"Ichthyaetus melanocephalus",10.35655,43.83635
