"specie","longitude","latitude"
"Hydrocoloeus minutus",10.35655,43.83635
"Hydrocoloeus minutus",10.35655,43.83635
"Hydrocoloeus minutus",10.34032,43.8097
"Hydrocoloeus minutus",10.35655,43.83635
