"specie","longitude","latitude"
"Falco tinnunculus",10.35858,43.81519
"Falco tinnunculus",10.2725,43.77998
"Falco tinnunculus",10.34515,43.81802
"Falco tinnunculus",10.37076,43.8144
"Falco tinnunculus",10.34515,43.81802
"Falco tinnunculus",10.34067,43.8149
"Falco tinnunculus",10.34067,43.8149
"Falco tinnunculus",10.32466,43.80471
"Falco tinnunculus",10.34767,43.81647
"Falco tinnunculus",10.32466,43.80471
"Falco tinnunculus",10.35161,43.8179
"Falco tinnunculus",10.37076,43.8144
"Falco tinnunculus",10.35161,43.8179
"Falco tinnunculus",10.37076,43.8144
"Falco tinnunculus",10.34032,43.8097
"Falco tinnunculus",10.34032,43.8097
"Falco tinnunculus",10.33399,43.80989
"Falco tinnunculus",10.2676,43.79086
"Falco tinnunculus",10.32507,43.76476
"Falco tinnunculus",10.34032,43.8097
"Falco tinnunculus",10.37076,43.8144
"Falco tinnunculus",10.34032,43.8097
"Falco tinnunculus",10.34515,43.81802
"Falco tinnunculus",10.34515,43.81802
"Falco tinnunculus",10.37076,43.8144
"Falco tinnunculus",10.34767,43.81647
"Falco tinnunculus",10.37076,43.8144
"Falco tinnunculus",10.34032,43.8097
"Falco tinnunculus",10.37206,43.80406
"Falco tinnunculus",10.35161,43.8179
"Falco tinnunculus",10.39382,43.79921
"Falco tinnunculus",10.34515,43.81802
"Falco tinnunculus",10.35161,43.8179
"Falco tinnunculus",10.365,43.8351
"Falco tinnunculus",10.3239,43.80467
"Falco tinnunculus",10.32366,43.8047
"Falco tinnunculus",10.35655,43.83635
"Falco tinnunculus",10.35119,43.8418
