"specie","longitude","latitude"
"Phalacrocorax carbo",10.34067,43.8149
"Phalacrocorax carbo",10.36157,43.83153
"Phalacrocorax carbo",10.34515,43.81802
"Phalacrocorax carbo",10.35161,43.8179
"Phalacrocorax carbo",10.34032,43.8097
"Phalacrocorax carbo",10.34515,43.81802
"Phalacrocorax carbo",10.35655,43.83635
"Phalacrocorax carbo",10.27253,43.77972
"Phalacrocorax carbo",10.34067,43.8149
"Phalacrocorax carbo",10.27253,43.77972
"Phalacrocorax carbo",10.34767,43.81647
"Phalacrocorax carbo",10.35161,43.8179
"Phalacrocorax carbo",10.34515,43.81802
"Phalacrocorax carbo",10.35655,43.83635
"Phalacrocorax carbo",10.35655,43.83635
"Phalacrocorax carbo",10.35655,43.83635
"Phalacrocorax carbo",10.26844,43.78695
"Phalacrocorax carbo",10.35655,43.83635
"Phalacrocorax carbo",10.35655,43.83635
"Phalacrocorax carbo",10.35119,43.8418
"Phalacrocorax carbo",10.35618,43.83624
"Phalacrocorax carbo",10.34843,43.83403
"Phalacrocorax carbo",10.35655,43.83635
"Phalacrocorax carbo",10.35655,43.83635
"Phalacrocorax carbo",10.28023,43.77719
"Phalacrocorax carbo",10.35655,43.83635
"Phalacrocorax carbo",10.28023,43.77719
"Phalacrocorax carbo",10.35655,43.83635
"Phalacrocorax carbo",10.35655,43.83635
