"specie","longitude","latitude"
"Spatula querquedula",10.33365,43.8144
"Spatula querquedula",10.35655,43.83635
"Spatula querquedula",10.34032,43.8097
"Spatula querquedula",10.35655,43.83635
"Spatula querquedula",10.34032,43.8097
"Spatula querquedula",10.34032,43.8097
"Spatula querquedula",10.35655,43.83635
