"specie","longitude","latitude"
"Anas platyrhynchos",10.34032,43.8097
"Anas platyrhynchos",10.35655,43.83635
"Anas platyrhynchos",10.33464,43.81034
"Anas platyrhynchos",10.34515,43.81802
"Anas platyrhynchos",10.34515,43.81802
"Anas platyrhynchos",10.34067,43.8149
"Anas platyrhynchos",10.33464,43.81034
"Anas platyrhynchos",10.34515,43.81802
"Anas platyrhynchos",10.34515,43.81802
"Anas platyrhynchos",10.34767,43.81647
"Anas platyrhynchos",10.32466,43.80471
"Anas platyrhynchos",10.34515,43.81802
"Anas platyrhynchos",10.35655,43.83635
"Anas platyrhynchos",10.34767,43.81647
"Anas platyrhynchos",10.32466,43.80471
"Anas platyrhynchos",10.35161,43.8179
"Anas platyrhynchos",10.34067,43.8149
"Anas platyrhynchos",10.35161,43.8179
"Anas platyrhynchos",10.35655,43.83635
"Anas platyrhynchos",10.34032,43.8097
"Anas platyrhynchos",10.35655,43.83635
"Anas platyrhynchos",10.34067,43.8149
"Anas platyrhynchos",10.35161,43.8179
"Anas platyrhynchos",10.34515,43.81802
"Anas platyrhynchos",10.35161,43.8179
"Anas platyrhynchos",10.35161,43.8179
"Anas platyrhynchos",10.34515,43.81802
"Anas platyrhynchos",10.35655,43.83635
"Anas platyrhynchos",10.35655,43.83635
"Anas platyrhynchos",10.35655,43.83635
"Anas platyrhynchos",10.26839,43.78723
"Anas platyrhynchos",10.35119,43.8418
"Anas platyrhynchos",10.35618,43.83624
"Anas platyrhynchos",10.34843,43.83403
"Anas platyrhynchos",10.35655,43.83635
"Anas platyrhynchos",10.35655,43.83635
"Anas platyrhynchos",10.28023,43.77719
"Anas platyrhynchos",10.35655,43.83635
"Anas platyrhynchos",10.35655,43.83635
