"specie","longitude","latitude"
"Spatula clypeata",10.33704,43.81975
"Spatula clypeata",10.33365,43.8144
"Spatula clypeata",10.35655,43.83635
"Spatula clypeata",10.35655,43.83635
"Spatula clypeata",10.35655,43.83635
"Spatula clypeata",10.28023,43.77719
