"specie","longitude","latitude"
"Vanellus vanellus",10.3193,43.82231
"Vanellus vanellus",10.34032,43.8097
"Vanellus vanellus",10.31593,43.76452
"Vanellus vanellus",10.34032,43.8097
"Vanellus vanellus",10.34032,43.8097
"Vanellus vanellus",10.32466,43.80471
"Vanellus vanellus",10.34067,43.8149
"Vanellus vanellus",10.34032,43.8097
