"specie","longitude","latitude"
"Phylloscopus trochilus",10.35655,43.83635
"Phylloscopus trochilus",10.34032,43.8097
"Phylloscopus trochilus",10.34032,43.8097
"Phylloscopus trochilus",10.27253,43.77972
