"specie","longitude","latitude"
"Aythya ferina",10.32939,43.85363
"Aythya ferina",10.3514,43.83833
"Aythya ferina",10.26831,43.78687
"Aythya ferina",10.35294,43.83681
"Aythya ferina",10.35655,43.83635
"Aythya ferina",10.26812,43.78791
"Aythya ferina",10.26844,43.78698
