"specie","longitude","latitude"
"Sitta europaea",10.23812,43.88952
"Sitta europaea",10.245,43.87583
"Sitta europaea",10.2422,43.8766
"Sitta europaea",10.2413,43.8782
"Sitta europaea",10.24416,43.87456
"Sitta europaea",10.24492,43.86671
"Sitta europaea",10.23934,43.8824
"Sitta europaea",10.2453,43.87512
"Sitta europaea",10.35655,43.83635
"Sitta europaea",10.34767,43.81647
"Sitta europaea",10.35655,43.83635
