Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Background points,Conductivity_EPSG4326_50m_y2002 contribution,Precipitation_proj_2050_rcp45 contribution,Temperature_proj_2050_rcp45 contribution,Conductivity_EPSG4326_50m_y2002 permutation importance,Precipitation_proj_2050_rcp45 permutation importance,Temperature_proj_2050_rcp45 permutation importance,Training gain without Conductivity_EPSG4326_50m_y2002,Training gain without Precipitation_proj_2050_rcp45,Training gain without Temperature_proj_2050_rcp45,Training gain with only Conductivity_EPSG4326_50m_y2002,Training gain with only Precipitation_proj_2050_rcp45,Training gain with only Temperature_proj_2050_rcp45,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Cloglog threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Cloglog threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Cloglog threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Minimum training presence cumulative threshold,Minimum training presence Cloglog threshold,Minimum training presence area,Minimum training presence training omission,10 percentile training presence cumulative threshold,10 percentile training presence Cloglog threshold,10 percentile training presence area,10 percentile training presence training omission,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Cloglog threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Cloglog threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Cloglog threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Cloglog threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission
Ardea_alba,54,0.7746,1.0658,460,0.8496,10043,34.8625,18.2423,46.8952,22.9484,13.3211,63.7305,0.6321,0.6219,0.4852,0.2249,0.2620,0.3626,8.4407,0.2743,1.0000,0.0556,0.7034,0.0185,5.0000,0.1635,0.5239,0.0185,10.0000,0.3007,0.4163,0.1111,0.6824,0.0556,0.7477,0.0000,8.8739,0.3007,0.4549,0.0741,28.3754,0.4118,0.2408,0.2407,40.2408,0.5932,0.1593,0.2778,5.0131,0.1639,0.5235,0.0185,8.4063,0.2887,0.4611,0.0741
