"specie","longitude","latitude"
"Vanessa cardui",10.24598,43.84387
"Vanessa cardui",10.23947,43.85466
"Vanessa cardui",10.27274,43.81003
"Vanessa cardui",10.35663,43.82766
"Vanessa cardui",10.36085,43.82831
